Id,SalePrice
2735,182395.49903293134
2736,178481.09410204858
2737,182984.79953679163
2738,174641.90091619792
2739,183290.61651947506
2740,182647.179456455
2741,179940.08026684684
2742,182415.96085598203
2743,177765.92429578493
2744,183524.9916653302
2745,179309.85611688514
2746,188898.26639844512
2747,183561.82294682148
2748,173059.704994123
2749,185362.46337528343
2750,190580.228253213
2751,194320.64950688172
2752,205425.77787675435
2753,189966.37356169187
2754,192610.30537496612
2755,175374.49236269618
2756,183144.89875684262
2757,184176.1746385981
2758,174367.77066860156
2759,172944.62178478355
2760,182163.72525091982
2761,178142.4218399179
2762,182211.342625475
2763,184850.91779901582
2764,186590.17275832567
2765,196514.09875663414
2766,184876.9629874432
2767,173878.67491640666
2768,173813.19708264442
2769,177075.42503974825
2770,177893.89796177644
2771,177075.42503974825
2772,161639.29000542036
2773,178379.28198705058
2774,179671.47520334407
2775,171323.05139865677
2776,179671.47520334407
2777,171412.03123828582
2778,166314.9911163554
2779,163163.6958226978
2780,177683.63818460968
2781,173370.28588552127
2782,177484.66150076236
2783,173791.74125908272
2784,159593.10770034994
2785,172305.2189050906
2786,177865.74840976094
2787,179622.36682802238
2788,173603.5506682993
2789,170649.05373862231
2790,168624.07875698584
2791,182702.4263786919
2792,169769.99902910832
2793,182228.150902888
2794,172550.76078169903
2795,172550.76078169903
2796,185727.18082584147
2797,227797.68301860016
2798,181144.72646299476
2799,173595.30775779593
2800,180259.78170669332
2801,176576.65355756658
2802,185349.63109991446
2803,179182.37945114917
2804,206479.06476361008
2805,178725.14497789054
2806,172525.21259352716
2807,174006.15158214266
2808,185929.25587378794
2809,178514.8270194407
2810,181167.7896498891
2811,182262.49718310178
2812,171987.5054662661
2813,176166.3067334754
2814,173246.4045841399
2815,197711.67058663888
2816,204402.18972396362
2817,189454.82798542426
2818,178989.7898143448
2819,154426.5555613302
2820,181935.1080142905
2821,173303.75586996495
2822,199033.4461744313
2823,198272.51485707288
2824,181201.46438599817
2825,187404.55331574372
2826,184275.94057129105
2827,179518.0115304638
2828,183936.2161273663
2829,174952.92062656864
2830,181634.2610341621
2831,178073.96200462262
2832,190123.92959918227
2833,186579.94184680033
2834,181595.38357036575
2835,181814.38325829135
2836,178182.35148550832
2837,187306.33656510033
2838,189383.2116047468
2839,184570.53264193813
2840,180523.24222379192
2841,178092.31946408522
2842,186592.1607593477
2843,176185.2775557596
2844,178553.70448323706
2845,177484.66150076236
2846,179438.70742082153
2847,178493.371195879
2848,185440.2183028761
2849,176975.10392551677
2850,180740.07936684633
2851,203180.56070655352
2852,182139.6680635145
2853,182139.6680635145
2854,162746.88799528507
2855,180779.01501192572
2856,176678.40749128154
2857,176308.0484940638
2858,180701.26008433304
2859,176171.4512798796
2860,172438.1625736371
2861,195763.20803195634
2862,173774.87480038663
2863,179223.9164600722
2864,181750.8934255511
2865,155743.741784257
2866,155200.50947290234
2867,174261.36918873788
2868,176033.36306492885
2869,177844.23440491618
2870,195515.61997304283
2871,176905.03672688885
2872,178393.66344446913
2873,183330.04916480996
2874,182311.0503768849
2875,160472.96609153022
2876,172535.38532376947
2877,168236.35630081652
2878,177444.1766736334
2879,180825.52202340378
2880,172696.03972535903
2881,204593.97567910168
2882,185400.78565754122
2883,176745.43450709336
2884,183421.07518674407
2885,187288.35974332714
2886,191040.5610905708
2887,176756.71760041278
2888,174351.40121016098
2889,179306.26075253054
2890,176228.80256570462
2891,178566.53675860603
2892,187147.23134556034
2893,165731.6546155612
2894,177461.59831386802
2895,165433.5253618425
2896,161533.50188837832
2897,211001.1276578157
2898,173553.33192990048
2899,181405.14679727727
2900,179975.801185261
2901,265269.9747528932
2902,179322.13321071558
2903,190617.05953470425
2904,186440.80145005556
2905,226695.34593770577
2906,170760.29308347937
2907,155493.1135425274
2908,183565.91531143163
2909,180614.70706469845
2910,151231.90980157672
2911,153076.57224023924
2912,190138.2528753178
2913,153176.8351731877
2914,153162.5118970522
2915,154001.44664213108
2916,153915.50698531812
2917,203675.79500566362
2918,178214.28672072312
2919,178818.7141823852
